,id,titulo,moneda,precio_usado,marca,modelo,version,condicion,anio_vehiculo,kilometraje,potencia,transmision,control_traccion,tipo_combustible,puertas,aire_acondicionado,color,tienda_oficial,id_seller,nickname,fecha_baja_publicacion,tipo_anuncio,enlace_publicacion,cat_kilometros,segmento_economico,precio_nuevo,depreciacion
689,MLU687130088,Toyota Corolla Seg At,USD,22300.0,Toyota,Corolla,1.8 Se-g Cvt 140cv,Usado,2017,160000,140 hp,Automática,Delantera,Nafta,4,Sí,Gris,Tienda no oficial,821601459,SUC.JORGE ESTEFAN,2024-11-12T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687130088-toyota-corolla-seg-at-_JM,Bastante kilometraje,Gama media alta,39990.0,44.236059014753685
690,MLU683558756,Toyota Corolla Cross Seg,USD,37500.0,Toyota,Corolla Cross,1.8 Seg Hybrid E-cvt,Usado,2022,38000,146 hp,Automática,4x2,Híbrido,5,Sí,Gris,Tienda no oficial,702103269,BIDETIRSABIDETIRSA,2024-10-18T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683558756-toyota-corolla-cross-seg-_JM,Pocos kilometraje,Gama media alta,44740.0,16.18238712561466
691,MLU687276250,Toyota Hilux 2023 2.4 D.cab. T.dsl Dx 4x4,USD,48600.0,Toyota,Hilux,2.4 D.cab. T.dsl Dx 4x4,Usado,2023,43000,150 hp,Manual,4x4,Diésel,4,Sí,Gris,Tienda no oficial,98556212,SEDU2007,2024-08-16T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687276250-toyota-hilux-2023-24-dcab-tdsl-dx-4x4-_JM,Pocos kilometraje,Gama media alta,58990.0,17.613154771995255
692,MLU685683616,Toyota Hilux 2019 2.4 D.cab. T.dsl Sr,USD,42000.0,Toyota,Hilux,2.4 D.cab. T.dsl Sr,Usado,2019,146000,150 hp,Manual,4x2,Diésel,4,Sí,color_no_especificado,Tienda no oficial,675199690,MADA4737305,2024-08-02T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685683616-toyota-hilux-2019-24-dcab-tdsl-sr-_JM,Bastante kilometraje,Gama media alta,59865.0,29.84214482585818
693,MLU687253844,Toyota Corolla Cross 2021 1.8 Seg Hybrid E-cvt,USD,35500.0,Toyota,Corolla Cross,1.8 Seg Hybrid E-cvt,Usado,2021,75000,146 hp,Automática,4x2,Híbrido,5,Sí,color_no_especificado,Tienda no oficial,216975909,GERMANBENGOA,2024-08-17T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687253844-toyota-corolla-cross-2021-18-seg-hybrid-e-cvt-_JM,Moderado kilometraje,Gama media alta,44740.0,20.652659812248547
694,MLU687366220,Toyota Corolla Hibrido 1.8 Xei Hev Full  -  Dueño Vende,USD,28500.0,Toyota,Corolla,1.8 Xei Aut,Usado,2020,51000,140 hp,Automática,Delantera,Híbrido,4,Sí,Rojo,Tienda no oficial,23296068,JUANMEG,2024-08-18T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687366220-toyota-corolla-hibrido-18-xei-hev-full-dueno-vende-_JM,Moderado kilometraje,Gama media alta,35990.0,20.81133648235621
695,MLU685446400,Toyota Corolla 2021 1.8 Xei Aut,USD,26900.0,Toyota,Corolla,1.8 Xei Aut,Usado,2021,100000,140 hp,Automática,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,159408116,SAPO19672014,2024-08-01T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685446400-toyota-corolla-2021-18-xei-aut-_JM,Bastante kilometraje,Gama media alta,35990.0,25.257015837732705
696,MLU687197566,Toyota Corolla 2017 1.8 Se-g Cvt 140cv,USD,21900.0,Toyota,Corolla,1.8 Se-g Cvt 140cv,Usado,2017,124000,140 hp,Automática,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,135374690,AUIOVOX1995,2024-08-16T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687197566-toyota-corolla-2017-18-se-g-cvt-140cv-_JM,Bastante kilometraje,Gama media alta,39990.0,45.23630907726932
697,MLU687364526,Toyota Hilux 2022 2.7 D.cab. Srv 4x4,USD,42800.0,Toyota,Hilux,2.7 D.cab. Srv 4x4,Usado,2022,31000,177 hp,Manual,4x4,Nafta,4,Sí,color_no_especificado,Tienda no oficial,1054884540,SEBASTIAN FRANCA,2024-08-18T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687364526-toyota-hilux-2022-27-dcab-srv-4x4-_JM,Pocos kilometraje,Gama media alta,46990.0,8.916790806554587
698,MLU642397733,Toyota Corolla 2016 1.8 Se-g Cvt 140cv,USD,19900.0,Toyota,Corolla,1.8 Se-g Cvt 140cv,Usado,2016,221000,140 hp,Automática,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,151817787,NACHO-IMPR,2024-08-07T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642397733-toyota-corolla-2016-18-se-g-cvt-140cv-_JM,Mucho kilometraje,Gama media alta,39990.0,50.23755938984746
699,MLU687475192,Toyota Hilux 2019 2.4 D.cab. T.dsl Sr 4x4,USD,45500.0,Toyota,Hilux,2.4 D.cab. T.dsl Sr 4x4,Usado,2019,186000,150 hp,Manual,4x4,Diésel,4,Sí,color_no_especificado,Tienda no oficial,220024150,PLINIOANSELMOGILLES,2024-08-20T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687475192-toyota-hilux-2019-24-dcab-tdsl-sr-4x4-_JM,Mucho kilometraje,Gama alta,65990.0,31.05015911501743
700,MLU687236260,Volkswagen Tiguan R-line Con Techo Corredizo Setiembre 2022,USD,59800.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2022,24500,180 hp,Automática,4x4,Nafta,5,Sí,Blanco,Tienda no oficial,1031975887,SZAMESGABRIEL20211203145430,2024-08-16T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687236260-volkswagen-tiguan-r-line-con-techo-corredizo-setiembre-2022-_JM,Pocos kilometraje,Gama alta,76140.0,21.46046755975834
701,MLU675816966,°volkswagen Tiguan 2.0 Año 2018. Impecable Estado!!,USD,36900.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2018,60100,180 hp,Automática,4x4,Nafta,5,Sí,Azul,Tienda no oficial,733986937,AUTOMOTORA AUTOBOULEVARD.,2024-08-05T12:01:23.346Z,silver,https://auto.mercadolibre.com.uy/MLU-675816966-volkswagen-tiguan-20-ano-2018-impecable-estado-_JM,Moderado kilometraje,Gama alta,76140.0,51.536643026004725
702,MLU684798590,Volkswagen Tiguan R-line,USD,59000.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2022,80000,180 hp,Automática,4x4,Nafta,5,Sí,Gris,Tienda no oficial,170536707,AMEBORIO23,2024-07-28T04:01:27.321Z,silver,https://auto.mercadolibre.com.uy/MLU-684798590-volkswagen-tiguan-r-line-_JM,Moderado kilometraje,Gama alta,76140.0,22.51116364591542
703,MLU675862944,Vw Tiguan 2.0 Highline 2018 7 Plazas Divina O Pto!,USD,33900.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2018,115000,180 hp,Automática,4x4,Nafta,5,Sí,Blanco,Tienda no oficial,1258600348,SOLANAS MOTORS,2024-08-04T16:19:11.498Z,silver,https://auto.mercadolibre.com.uy/MLU-675862944-vw-tiguan-20-highline-2018-7-plazas-divina-o-pto-_JM,Bastante kilometraje,Gama alta,76140.0,55.47675334909378
704,MLU642297365,Volkswagen Tiguan 2022 2.0 Tsi Highline At,USD,59900.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2022,39000,180 hp,Automática,4x4,Nafta,5,Sí,color_no_especificado,Tienda no oficial,1081409788,VENTOSOALEJANDRO20220426153357,2024-08-07T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642297365-volkswagen-tiguan-2022-20-tsi-highline-at-_JM,Pocos kilometraje,Gama alta,76140.0,21.329130548988708
705,MLU687370680,Volkswagen Tiguan 2018 2.0 Tsi Highline At,USD,36500.0,Volkswagen,Tiguan,2.0 Tsi Highline At,Usado,2018,68000,180 hp,Automática,4x4,Nafta,5,Sí,color_no_especificado,Tienda no oficial,1911492316,AC20240720185111,2024-08-19T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687370680-volkswagen-tiguan-2018-20-tsi-highline-at-_JM,Moderado kilometraje,Gama alta,76140.0,52.06199106908327
706,MLU687124552,Jetour ,USD,28890.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2023,40000,156 hp,Automática,Delantera,Nafta,5,aire_acondicionado_no_especificado,Rojo,Usados Fidocar,1198841881,USADOS FIDOCAR,2024-11-12T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687124552-jetour-_JM,Pocos kilometraje,Gama media alta,36990.0,21.897810218978105
707,MLU638564453,Jetour X70 1.5t Mt Luxury,USD,25000.0,Jetour,X70,1.5T Luxury Mt,Usado,2022,58000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Blanco,Tienda no oficial,27297224,ALONSO AUTOMOVILES,2024-07-31T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-638564453-jetour-x70-15t-mt-luxury-_JM,Moderado kilometraje,Gama media,29790.0,16.079221215172876
708,MLU687026780,Jetour X70 Plus 2022 1.5t Luxury At,USD,27900.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2022,79000,156 hp,Automática,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,137737328,LATORREWILSON40,2024-08-13T04:00:11.110Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687026780-jetour-x70-plus-2022-15t-luxury-at-_JM,Moderado kilometraje,Gama media alta,36990.0,24.574209245742093
709,MLU683802868,Jetour X70 Luxury 1.5 Turbo Manual 7 Pasajeros Cuero Techo,USD,23990.0,Jetour,X70,1.5T Luxury Mt,Usado,2022,71000,147 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,201170167,TECNOAUTOSURUGUAY,2024-10-19T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-683802868-jetour-x70-luxury-15-turbo-manual-7-pasajeros-cuero-techo-_JM,Moderado kilometraje,Gama media,29790.0,19.469620678079895
710,MLU683127506,Jetour X70 Comfort 7 Pasajeros Manual En Garantía ,USD,24900.0,Jetour,X70,1.5t Comfort Mt,Usado,2023,12000,147 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,153531203,AMAYAPUNTA,2024-10-16T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-683127506-jetour-x70-comfort-7-pasajeros-manual-en-garantia-_JM,Como nuevo,Gama media,26902.5,7.443546138834681
711,MLU683278396,Jetour X70 Luxury Mt,USD,27500.0,Jetour,X70,1.5T Luxury Mt,Usado,2024,5200,147 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,166274343,LOPEZ MOTORS,2024-10-17T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-683278396-jetour-x70-luxury-mt-_JM,Como nuevo,Gama media,29790.0,7.687143336690165
712,MLU683114926,Jetour X70 Luxury Mt Amaya Motors,USD,27500.0,Jetour,X70,1.5T Luxury Mt,Usado,2022,17000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Blanco,Tienda no oficial,174345530,AMAYA PEUGEOT,2024-10-16T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-683114926-jetour-x70-luxury-mt-amaya-motors-_JM,Pocos kilometraje,Gama media,29790.0,7.687143336690165
713,MLU642490161,Jetour X70 Plus Tope De Gama Amaya,USD,34490.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2023,20000,156 hp,Automática,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,87208420,AMAYAMOTORS,2024-11-06T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-642490161-jetour-x70-plus-tope-de-gama-amaya-_JM,Pocos kilometraje,Gama media alta,36990.0,6.758583400919167
714,MLU683276312,Jetour X70 1.5t Comfort Mt,USD,24900.0,Jetour,X70,1.5t Comfort Mt,Usado,2023,12000,147 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,801529831,SEBASTIAN MAGALLANES,2024-10-17T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683276312-jetour-x70-15t-comfort-mt-_JM,Como nuevo,Gama media,26902.5,7.443546138834681
715,MLU683975688,Jetour X70 Luxury Manual Amaya,USD,27500.0,Jetour,X70,1.5T Luxury Mt,Usado,2022,17000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Blanco,Tienda no oficial,87208420,AMAYAMOTORS,2024-10-22T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-683975688-jetour-x70-luxury-manual-amaya-_JM,Pocos kilometraje,Gama media,29790.0,7.687143336690165
716,MLU685180406,Jetour X70 Plus,USD,34490.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2023,20000,156 hp,Automática,Delantera,Nafta,5,aire_acondicionado_no_especificado,Rojo,Tienda no oficial,174345530,AMAYA PEUGEOT,2024-10-29T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685180406-jetour-x70-plus-_JM,Pocos kilometraje,Gama media alta,36990.0,6.758583400919167
717,MLU684737556,Jetour X70 Plus ,USD,34490.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2023,20000,156 hp,Automática,Delantera,Nafta,5,aire_acondicionado_no_especificado,Rojo,Tienda no oficial,747336689,AMAYASELECCIONADOS,2024-10-24T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-684737556-jetour-x70-plus-_JM,Pocos kilometraje,Gama media alta,36990.0,6.758583400919167
718,MLU681603780,Jetour X70 2022 1.5t Comfort Mt,USD,22800.0,Jetour,X70,1.5t Comfort Mt,Usado,2022,15600,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,96570505,CACHINGO59,2024-07-23T17:02:02.060Z,silver,https://auto.mercadolibre.com.uy/MLU-681603780-jetour-x70-2022-15t-comfort-mt-_JM,Pocos kilometraje,Gama media,26902.5,15.24951212712573
719,MLU679841266,Jetour X70 2023 1.5t Comfort Mt,USD,23800.0,Jetour,X70,1.5t Comfort Mt,Usado,2023,23000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,528762313,ARIZAGA AUTOMOVILES,2024-09-14T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-679841266-jetour-x70-2023-15t-comfort-mt-_JM,Pocos kilometraje,Gama media,26902.5,11.532385466034755
720,MLU684625770,Jetour X70 2024 1.5t Luxury Mt,USD,27000.0,Jetour,X70,1.5T Luxury Mt,Usado,2024,25000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,533528207,ALJA8623208,2024-07-26T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684625770-jetour-x70-2024-15t-luxury-mt-_JM,Pocos kilometraje,Gama media,29790.0,9.365558912386707
721,MLU685498986,Jetour X70 2022 1.5t Luxury Mt,USD,29500.0,Jetour,X70,1.5T Luxury Mt,Usado,2022,48000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,103152172,BENVENUTOALVARO,2024-08-02T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685498986-jetour-x70-2022-15t-luxury-mt-_JM,Pocos kilometraje,Gama media,29790.0,0.9734810339039948
722,MLU686064390,Jetour X70 Plus 1.5t Luxury At,USD,34000.0,Jetour,X70 Plus,1.5t Luxury At,Usado,2024,9000,156 hp,Automática,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,1348444409,PALOMEQUEALEXIS20230408222241,2024-08-04T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686064390-jetour-x70-plus-15t-luxury-at-_JM,Como nuevo,Gama media alta,36990.0,8.083265747499324
723,MLU681921558,Geely Gx3 Gb,USD,15900.0,Geely,GX3,1.5 Gf,Usado,2022,39000,102 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,137967866,KM0 MOTORS,2024-10-05T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-681921558-geely-gx3-gb-_JM,Pocos kilometraje,Gama media,22475.714285714286,29.256975783385244
724,MLU687420910,Geely Gx3 2022 1.5 Gc Permuto Financio 100% Tiggo2 Gl Eco,USD,17990.0,Geely,GX3,1.5 Gc,Usado,2022,21000,102 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,1387636429,MORÁNMORÁN20230531220806,2024-08-19T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687420910-geely-gx3-2022-15-gc-permuto-financio-100-tiggo2-gl-eco-_JM,Pocos kilometraje,Gama media,20240.0,11.116600790513834
725,MLU640502431,Masanti Geely Gx3 Full 1.5,USD,17500.0,Geely,GX3,1.5 Gc,Usado,2023,29000,102 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,239518242,MASANTI AUTOMOVILES,2024-10-04T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-640502431-masanti-geely-gx3-full-15-_JM,Pocos kilometraje,Gama media,20240.0,13.537549407114625
726,MLU685339594,Geely Gx3 1.5 Gf,USD,15990.0,Geely,GX3,1.5 Gf,Usado,2020,40000,102 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,75820615,FEDE-2009,2024-10-30T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-685339594-geely-gx3-15-gf-_JM,Pocos kilometraje,Gama media,22475.714285714286,28.856543570838365
727,MLU640020845,Geely Gx3 2020 1.5 Gf,USD,17900.0,Geely,GX3,1.5 Gf,Usado,2020,30000,102 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,1531297138,JHMOTORS_,2024-09-12T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-640020845-geely-gx3-2020-15-gf-_JM,Pocos kilometraje,Gama media,22475.714285714286,20.358482171232442
728,MLU640567557,Geely Gx3 2023 1.5 Gc Extra Full Masanti ,USD,17500.0,Geely,GX3,1.5 Gc,Usado,2023,29000,102 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,246262553,MASANTI AUTOMOVILES_JAVIER,2024-10-04T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-640567557-geely-gx3-2023-15-gc-extra-full-masanti-_JM,Pocos kilometraje,Gama media,20240.0,13.537549407114625
729,MLU681136506,Geely Gx3 2020 1.5 Gf,USD,15900.0,Geely,GX3,1.5 Gf,Usado,2020,113000,102 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,212264935,LAROTONDAAUTOMOVILES,2024-09-27T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-681136506-geely-gx3-2020-15-gf-_JM,Bastante kilometraje,Gama media,22475.714285714286,29.256975783385244
730,MLU687068436,Geely X3,USD,18500.0,Geely,GX3,1.5 Gf,Usado,2020,57000,102 hp,Manual,Delantera,Nafta,4,Sí,Gris,Tienda no oficial,166099931,MUSSINIAUTOMOVILES,2024-11-12T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687068436-geely-x3-_JM,Moderado kilometraje,Gama media,22475.714285714286,17.688934087586603
731,MLU641907321,Geely Gc,USD,15400.0,Geely,GX3,1.5 Gc,Usado,2021,33000,102 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,129431321,JOSEMORENO447,2024-08-12T17:25:24.540Z,silver,https://auto.mercadolibre.com.uy/MLU-641907321-geely-gc-_JM,Pocos kilometraje,Gama media,20240.0,23.91304347826087
732,MLU684997604,Geely Gx3 1.5 Gc,USD,18000.0,Geely,GX3,1.5 Gc,Usado,2022,22000,102 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,537717975,PEDI389556,2024-07-28T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684997604-geely-gx3-15-gc-_JM,Pocos kilometraje,Gama media,20240.0,11.067193675889328
733,MLU687302412,Geely Gx3 2020 1.5 Gf,USD,16500.0,Geely,GX3,1.5 Gf,Usado,2020,49000,102 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,333270022,CARLOSSANTARCIERI,2024-08-17T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687302412-geely-gx3-2020-15-gf-_JM,Pocos kilometraje,Gama media,22475.714285714286,26.5874276997394
734,MLU642615841,Geely Gx3 2020 1.5 Gf,USD,17000.0,Geely,GX3,1.5 Gf,Usado,2020,37000,102 hp,Manual,Delantera,Nafta,5,Sí,color_no_especificado,Tienda no oficial,22329491,GONZALEZVAL2011,2024-08-12T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642615841-geely-gx3-2020-15-gf-_JM,Pocos kilometraje,Gama media,22475.714285714286,24.362804296701203
735,MLU642338367,Suzuki Swift Gl Hybrid Año 2022 Full,USD,18490.0,Suzuki,Swift,1.2 Hybrid Dualjet Shvs Gls Mt,Usado,2022,128180,potencia_no_especificado,Manual,control_traccion_no_especificado,Híbrido,5,Sí,Amarillo,Grupo Fiancar,164997744,RONDEAUFIANCAR,2025-07-08T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642338367-suzuki-swift-gl-hybrid-ano-2022-full-_JM,Bastante kilometraje,Gama media,23056.666666666668,19.806274396414636
736,MLU687197378,Suzuki ,USD,16890.0,Suzuki,Swift,1.2 Gl 5p,Usado,2023,23000,100 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Gris,Usados Fidocar,1198841881,USADOS FIDOCAR,2024-11-14T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687197378-suzuki-_JM,Pocos kilometraje,Gama media,19656.666666666668,14.07495336611837
737,MLU683126600,Suzuki Swift Gl 1.2,USD,15990.0,Suzuki,Swift,1.2 Gl 5p,Usado,2022,68000,100 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Rojo,Tienda no oficial,465145259,PAKAUTOMOVILES,2024-10-16T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-683126600-suzuki-swift-gl-12-_JM,Moderado kilometraje,Gama media,19656.666666666668,18.653552653891815
738,MLU679673020,Suzuki Swift Gl 1.2 2020 Excelente Estado,USD,15900.0,Suzuki,Swift,Gl,Usado,2020,91500,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,4,Sí,Rojo,Tienda no oficial,1076668116,TUAUTOUY.COM,2024-09-11T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-679673020-suzuki-swift-gl-12-2020-excelente-estado-_JM,Moderado kilometraje,Gama media,17990.0,11.617565314063368
739,MLU681104440,Suzuki Swift C/64892,USD,20990.0,Suzuki,Swift,1.2 Hybrid Dualjet Shvs Gls Mt,Usado,2023,18693,90 hp,Manual,Delantera,Híbrido,5,aire_acondicionado_no_especificado,Gris,CARPER USADOS,129721160,CARPER.,2024-09-27T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-681104440-suzuki-swift-c64892-_JM,Pocos kilometraje,Gama media,23056.666666666668,8.96342344947232
740,MLU642563243,Suzuki Swift 2015 1.2 Gl 5p,USD,12300.0,Suzuki,Swift,1.2 Gl 5p,Usado,2015,125000,87 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,143809752,SEBACASTRODA,2024-08-12T04:00:13.343Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642563243-suzuki-swift-2015-12-gl-5p-_JM,Bastante kilometraje,Gama media,19656.666666666668,37.42580973376293
741,MLU684626046,Suzuki Swift 2018 1.2 Gl 5p,USD,15500.0,Suzuki,Swift,1.2 Gl 5p,Usado,2018,90000,100 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,249821301,HECA9308522,2024-07-26T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-684626046-suzuki-swift-2018-12-gl-5p-_JM,Moderado kilometraje,Gama media,19656.666666666668,21.146345599457355
742,MLU642602977,Suzuki Swift Híbrido 2022 1.2 Gl 5p,USD,18400.0,Suzuki,Swift,1.2 Gl 5p,Usado,2022,63000,100 hp,Manual,Delantera,Híbrido,5,Sí,Blanco,Tienda no oficial,90184144,SRE21,2024-08-12T04:00:10.605Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642602977-suzuki-swift-hibrido-2022-12-gl-5p-_JM,Moderado kilometraje,Gama media,19656.666666666668,6.393081227742926
743,MLU686202308,Suzuki Swift 2023 1.2 Hybrid Dualjet Shvs Gls Mt,USD,19500.0,Suzuki,Swift,1.2 Hybrid Dualjet Shvs Gls Mt,Usado,2023,55000,90 hp,Manual,Delantera,Híbrido,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,525387655,GAITEFABIAN,2024-08-06T04:00:22.381Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-686202308-suzuki-swift-2023-12-hybrid-dualjet-shvs-gls-mt-_JM,Moderado kilometraje,Gama media,23056.666666666668,15.425762613849939
744,MLU642515663,Suzuki Swift 1.2 Gl 5p,USD,15700.0,Suzuki,Swift,1.2 Gl 5p,Usado,2020,34800,100 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Gris,Tienda no oficial,131133203,CAROLINARODRIGUEZ482,2024-08-08T04:00:13.531Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642515663-suzuki-swift-12-gl-5p-_JM,Pocos kilometraje,Gama media,19656.666666666668,20.128879091063258
745,MLU686019452,Suzuki Swift 2021 1.2 Gl 5p,USD,16300.0,Suzuki,Swift,1.2 Gl 5p,Usado,2021,42000,100 hp,Manual,Delantera,Nafta,5,Sí,Blanco,Tienda no oficial,1783905518,MEGACARS2374,2024-11-02T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-686019452-suzuki-swift-2021-12-gl-5p-_JM,Pocos kilometraje,Gama media,19656.666666666668,17.076479565880962
746,MLU641498453,Suzuki Swift 2022 1.2 Hybrid Dualjet Shvs Gls Mt,USD,19700.0,Suzuki,Swift,1.2 Hybrid Dualjet Shvs Gls Mt,Usado,2022,40000,90 hp,Manual,Delantera,Híbrido,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,1601243025,MARMOTORSCENTRO1867,2024-10-22T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-641498453-suzuki-swift-2022-12-hybrid-dualjet-shvs-gls-mt-_JM,Pocos kilometraje,Gama media,23056.666666666668,14.558334538094552
747,MLU685127618,Suzuki Swift 1.2 Gl 5p,USD,15900.0,Suzuki,Swift,1.2 Gl 5p,Usado,2020,59000,100 hp,Manual,Delantera,Nafta,5,Sí,Plateado,Tienda no oficial,149400246,LAVA7626327,2024-07-31T04:00:16.627Z,gold,https://auto.mercadolibre.com.uy/MLU-685127618-suzuki-swift-12-gl-5p-_JM,Moderado kilometraje,Gama media,19656.666666666668,19.11141258266916
